OrgId,OrgName
2659,VIGILANCE SECTION
13148,RTL(ACCOUNT SECTION)COLL
13160,RTL(ARMS SECTION)COLL
14613,RTL(CENSUS SECTION)COLL
13164,RTL(CENTRAL REGISTRATION UNIT)COLL
13154,RTL(COMPLAINT SECTION)COLL
13166,RTL(DEVSTHAN)COLL
13147,RTL(ESTABLISHMENT SECTION)COLL
17617,RTL(Govt Industrial Training Institute Ratlam)COLL
16610,RTL(Govt Polytechnic College Jaora)COLL
14611,RTL(INSTITUTIONAL FINANCE SECTION)COLL
14615,RTL(LAND ACQUISITION SECTION)COLL
13151,RTL(NAZARAT SECTION)COLL
13146,RTL(O/o ADDITIONAL DISTRICT MAGISTRATE)COLL
13174,RTL(O/o AGRICULTURE)COLL
14594,RTL(O/o ANIMAL HUSBANDRY)COLL
8387,RTL(O/o AYUSH)
14593,RTL(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
13156,RTL(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
8821,RTL(O/o COLLECTOR)COLL
9028,RTL(O/o DEPUTY COLLECTOR)COLL
16650,RTL(O/o District Civil Surgeon)COLL
13157,RTL(O/o DISTRICT EDUCATION OFFICE)COLL
9031,RTL(O/o District E-GOVERNANCE SOCIETY)COLL
16058,RTL(O/o District Pension Office)COLL
15757,RTL(O/o District Public Relations)COLL
14597,RTL(O/o DISTRICT SKILL DEVELOPMENT)COLL
14600,RTL(O/o DISTRICT TREASURIES AND ACCOUNTS)COLL
15756,RTL(O/o District Urban Development Authority)COLL
14599,RTL(O/o EXCISE)COLL
14590,RTL(O/o FISHERIES)COLL
14587,RTL(O/o FOOD)COLL
14592,RTL(O/o HORTICULTURE)COLL
14060,RTL(O/o Industry)COLL
9032,RTL(O/o LABOUR)COLL
16059,RTL(O/o MP Rural Road Development Authority)COLL
15496,RTL(O/o National Rural Livelihood Mission)COLL
13175,RTL(O/oNIC)
9033,RTL(O/o OFFICE SUPERINTENDENT)COLL
13171,RTL(O/o PLANNING ECONOMICS AND STATISTICS)COLL
14606,RTL(O/o PUBLIC HEALTH ENGINEERING)COLL
14059,RTL(O/o Public Service Management)COLL
15495,RTL(O/oPWD Bridge)COLL
16609,RTL(O/o Rural Engineering Services)COLL
15758,RTL(O/o Sainik Welfare)COLL
14595,RTL(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
16593,RTL(O/o Sub Divisional Magistrate Ratlam City)COLL
9030,RTL(O/o SUPERINTENDENT LAND RECORDS)COLL
14604,RTL(O/o TOWN AND COUNTRY PLANNING)COLL
14607,RTL(O/o TRANSPORT)COLL
13170,RTL(O/o TRIBAL)COLL
14598,RTL(O/o WATER RESOURCES DEPARTLENT)COLL
14602,RTL(O/o WOMAN CHILD DEVELOPMENT)COLL
13169,RTL(O/o ZILA PANCHAYAT)COLL
13172,RTL(O/o ZILA SIKSHA KENDRA)COLL
13155,RTL(PROTOCOL SECTION)COLL
13161,RTL(RECORD ROOM SECTION)COLL
13167,RTL(RELIEF)COLL
13149,RTL(REVENUE SECTION)COLL
15497,RTL(Sampattivaad Section)COLL
13163,RTL(SENIOR CLERK SECTION)COLL
13165,RTL(STATISTIC WRITER)COLL
543,Admin Section
544,Audit Section
545,Bill Section
546,Budget Section
562,CM Helpline Section
559,Consumer Section
556,Co-Ordination
548,Credit Section
549,Education Training Section
547,Election Section
563,Establishment Section
550,Housing section
561,ICDP Section
551,IT Section
553,LDB Section
650,Legal Section
554,Liquidation
555,Marketting Section
557,Miscellaneous Section
648,Navachar Section
539,O/o Additional Commissioner
542,O/o Assistant Commissioner
538,O/o Commissioner
541,O/o Deputy Commissioner
540,O/o Joint Commissioner
6311,O/o Joint Director
565,Planning Section
14367,RFS(O/o OFFICE SUPERINTENDENT)
839,RFS(O/oREGISTRAR)
10551,ORC(Account Section)
10554,ORC(BUDGET SECTION)
10555,ORC(ESTABLISHMENT)
10560,ORC(RTI Section)
10556,ORC(Statistics Section)
11649,ORC(Telephone Section)
11648,ORC(Vehicle Section)
10557,ORC(Vidhan Sabha)
146,O/o Deputy Secretary
507,O/o Principal Secretary
115,Section-1
290,(O/o Additional Secretary)Revenue
291,(O/o Principal Secretary)Revenue
292,(O/o Secretary)Revenue
289,(O/o Under Secretary)Revenue
93,Section-1
94,Section-2
95,Section-3
97,Section-4
98,Section-5
99,Section-6
100,Section-7
96,Section - 8
8059,BOR(AAWAK-JAWAK)
8051,BOR(ACCOUNT)
8050,BOR(ESTABLISHMENT)
8053,BOR(IT Section)
8058,BOR(Library Section)
8056,BOR(Nakal Section)
8071,BOR(O/o ADMINISTRATIVE MEMBER COURT)
8072,BOR(O/o MEMBER COURT)
8042,BOR(O/o PRESIDENT)
8070,BOR(O/o PRESIDENT COURT)
8047,BOR(O/o REGISTRAR)
8045,BOR(O/o SECRETARY)
8048,BOR(O/o SUPERINTENDANT)
8049,BOR(REGISTRY)
8052,BOR(Store Section)
10841,REW(ACCOUNT SECTION)COLL
8504,REWA(O/o AYUSH)COLL
8822,REWA(O/o TREASURIES AND ACCOUNTS)COLL
10852,REW(ARMS SECTION)COLL
10848,REW(COMPLAINT SECTION)COLL
10847,REW(COURT SECTION)COLL
10840,REW(ESTABLISHMENT SECTION)COLL
17092,REW(INDUSTRIAL TRAINING INSTITUTE SIRMOUR)COLL
16172,REW(LAND ACQUISITION SECTION)COLL
12955,REW(LITIGATION SECTION)COLL
10844,REW(NAZARAT SECTION)COLL
10845,REW(NAZUL SECTION)COLL
10838,REW(O/o ADDITIONAL DISTRICT MAGISTRATE)COLL
10866,REW(O/o AGRICULTURE)COLL
17319,REW(O/o AGRICULTURE ENGINEERING OFFICE)COLL
10874,REW(O/o ANIMAL HUSBANDRY)COLL
10873,REW(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
10862,REW(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
9937,REW(O/o COLLECTOR)COLL
17355,REW(O/o DISTRICT ANTHVYASI)COLL
10863,REW(O/o DISTRICT EDUCATION OFFICE)COLL
10891,REW(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
10865,REW(O/o DISTRICT INSTITUTE EDUCATION AND TRAINING)COLL
10877,REW(O/o DISTRICT SKILL DEVELOPMENT)COLL
10870,REW(O/o DIVISIONAL FOREST OFFICE)COLL
17080,REW(O/o DUDA)COLL
10878,REW(O/o EXCISE)COLL
10869,REW(O/o FISHERIES)COLL
10858,REW(O/o FOOD)COLL
10872,REW(O/o HORTICULTURE)COLL
13921,REW(O/o HOUSING BOARD)COLL
10835,REW(O/o JOINT COLLECTOR)COLL
13922,REW(O/o KHADI AND GRAMODYOG BOARD)COLL
10871,REW(O/o LABOUR)COLL
17672,REW(O/o MARKFED)COLL
10886,REW(O/o MINERAL RESOURCES DEPARTMENT)COLL
13936,REW(O/o MPRRDA)COLL
10889,REW(O/o MP STATE CIVIL SUPPLIES CORPORATION)COLL
13826,REW(O/o NATIONAL RURAL LIVELIHOOD MISSION)COLL
10892,REW(O/o NIC OFFICE)COLL
10861,REW(O/o PLANNING ECONOMICS AND STATISTICS)COLL
10887,REW(O/o PUBLIC HEALTH ENGINEERING-CIVIL)COLL
16611,REW(O/o PUBLIC HEALTH ENGINEERING-MECHANICAL)COLL
12208,REW(O/o PUBLIC RELATION)COLL
10879,REW(O/o PUBLIC SERVICE MANAGEMENT)COLL
14764,REW(O/o PWD-B&R)COLL
10867,REW(O/o PWD-BRIDGE)COLL
14761,REW(O/o PWD-E&M)COLL
14762,REW(O/o PWD-NH)COLL
14763,REW(O/o PWD-PIU)COLL
10881,REW(O/o REGISTRAR COOPERATIVE SOCIETIES)COLL
10875,REW(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
12089,REW(O/o SUPERINTENDENT LAND RECORDS)COLL
10885,REW(O/o TOWN AND COUNTRY PLANNING)COLL
10888,REW(O/o TRANSPORT)COLL
10860,REW(O/o TRIBAL)COLL
13920,REW(O/o URJA VIKAS NIGAM)COLL
10882,REW(O/o WOMAN CHILD DEVELOPMENT)COLL
10859,REW(O/o ZILA PANCHAYAT)COLL
10864,REW(O/o ZILA SIKSHA KENDRA)COLL
14347,REW(RELIEF SECTION)COLL
10842,REW(REVENUE SECTION)COLL
10850,REW(RTI SECTION)COLL
10855,REW(SENIOR CLERK SECTION)COLL
10854,REW(STORE SECTION)COLL
10998,REW(ACCOUNT SECTION)DIV
11013,REWA(O/o TRIBAL)DIV
11005,REW(COMPLAINT SECTION)DIV
12084,REW(DEVELOPMENT SECTION)DIV
10997,REW(ESTABLISHMENT SECTION)DIV
11004,REW(GENERAL SECTION)DIV
12954,REW(LITIGATION SECTION)DIV
11019,REW(O/o AGRICULTURE)DIV
17175,REW(O/o AGRICULTURE ENGINEERING OFFICE)DIV
11028,REW(O/o ANIMAL HUSBANDRY)DIV
8380,REW(O/o AYUSH)DIV
9939,REW(O/o COMMISSIONER)DIV
11024,REW(O/o DIVISIONAL FOREST OFFICE)DIV
17079,REW(O/o DUDA)DIV
11032,REW(O/o EXCISE)DIV
11023,REW(O/o FISHERIES)DIV
11026,REW(O/o HORTICULTURE)DIV
16499,REW(O/o HOUSING BOARD)DIV
11021,REW(O/o INDUSTRIES)DIV
10995,REW(O/o JOINT COMMISSIONER)DIV
11016,REW(O/o JOINT DIRECTOR SCHOOL EDUCATION )DIV
11025,REW(O/o LABOUR)DIV
16733,REW(O/o MANDI BOARD)DIV
17176,REW(O/o MARKFED)DIV
11040,REW(O/o MINERAL RESOURCES DEPARTMENT)DIV
11043,REW(O/o MP STATE CIVIL SUPPLIES CORPORATION)DIV
12220,REW(O/o PENSION)DIV
11014,REW(O/o PLANNING ECONOMICS AND STATISTICS)DIV
11041,REW(O/o PUBLIC HEALTH ENGINEERING)DIV
12207,REW(O/o PUBLIC RELATION)DIV
14800,REW(O/o PWD-B&R)DIV
11020,REW(O/o PWD)DIV
14803,REW(O/o PWD-E&M)DIV
14801,REW(O/o PWD-NH)DIV
11015,REW(O/o REGIONAL DIRECTOR HEALTH SERVICES)DIV
11035,REW(O/o REGISTRAR COOPERATIVE SOCIETIES)DIV
17146,REW(O/o RURAL ENGINEERING SERVICES)DIV
17142,REW(O/o RURAL ROAD DEVELOPMENT AUTHORITY)DIV
11029,REW(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)DIV
11022,REW(O/o TREASURIES AND ACCOUNTS)DIV
11044,REW(O/o URBAN ADMINISTRATION DEVELOPMENT)DIV
11034,REW(O/o WATER RESOURCES DEPARTMENT)DIV
11036,REW(O/o WOMAN CHILD DEVELOPMENT)DIV
11031,REW(Regional Office Directorate of Skill Development)DIV
15535,REW(RELIGIOUS TRUSTS AND ENDOWMENTS SECTION)DIV
11000,REW(REVENUE SECTION)DIV
11007,REW(RTI SECTION)DIV
11002,REW(STORE SECTION)DIV
18656,MPRES(ACCOUNTS)PRD-ENC
18655,MPRES(ESTABLISHMENT)PRD-ENC
18650,MPRES(STORE)PRD-ENC
5800,RRDA(ADMIN)
18141,RRDA(CM MONIT)
9607,RRDA(COORDINATION)
6131,RRDA(COURT)
6126,RRDA(E-GOVERNANCE)
5799,RRDA(ENGINEER-IN-CHIEF)
9710,RRDA(ESTABLISHMENT)
5807,RRDA(FINANCE)
5806,RRDA(MAINTENANCE)
5801,RRDA(PRADHAN MANTRI GRAM SADAK YOJANA-I)
5802,RRDA(PRADHAN MANTRI GRAM SADAK YOJANA-II)
5803,RRDA(PRADHAN MANTRI GRAM SADAK YOJANA-III)
6675,RRDA(RIGHT TO INFORMATION)
9701,RRDA(SCHEME)
6132,RRDA(STATE CONNECTIVITY)
5805,RRDA(STATE QUALITY CONTROLLER)
5808,RRDA(TENDER)
9609,RRDA(VIDHAN SABHA)
6133,RRDA(VIGILANCE)
5804,RRDA(WORLD BANK)
15827,RAPTC(O/o Deputy Inspector General of Police)
6494,SAGAR(O/o ADDITIONAL COLLECTOR)COLL
8304,SAGAR(O/o ADDITIONAL DISTRICT MAGISTRATE)COLL
8390,SAGAR(O/o AYUSH)COLL
6493,SAGAR(O/o COLLECTOR)COLL
6831,SAGAR(O/o DEPUTY COLLECTOR)COLL
6495,SAGAR(O/o JOINT COLLECTOR)COLL
6674,SAGAR(O/o NIC OFFICE)COLL
15303,SAGAR(O/o SUB DIVISIONAL MAGISTRATE)JAISINAGAR-SAGAR
15306,SAGAR(O/o SUB DIVISIONAL MAGISTRATE)KESLI-SAGAR
15305,SAGAR(O/o SUB DIVISIONAL MAGISTRATE)REHLI-SAGAR
6486,SAGAR(O/o SUPERINTENDENT LAND  RECORDS)COLL
9894,SAGAR(O/o SUPERINTENDENT LAND RECORDS)COLL
8823,SAGAR(O/o TREASURIES AND ACCOUNTS)COLL
12669,SGR(CENTRAL REGISTRATION UNIT)COLL
12654,SGR(ESTABLISHMENT SECTION)COLL
13197,SGR(O/o AGRICULTURE)COLL
13638,SGR(O/o ANIMAL HUSBANDRY)COLL
13332,SGR(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
13201,SGR(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
17958,SGR(O/o CIVIL SURGEON)COLL
16203,SGR(O/o DISTRICT CENTRAL COOPERATIVE BANK)COLL
13256,SGR(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
13630,SGR(O/o DISTRICT EMPLOYMENT OFFICER)COLL
13334,SGR(O/o DISTRICT EXCISE OFFICE)COLL
12650,SGR(O/o DISTRICT MAGISTRATE)COLL
18554,SGR(O/oDISTRICT PUBLIC PROSECUTION OFFICE)COLL
15962,SGR(O/o DISTRICT SAINIK WELFARE OFFICE)COLL
13631,SGR(O/o DISTRICT SPORTS AND YOUTH WELFARE)COLL
18032,SGR(O/o DISTRICT TOWN AND COUNTRY PLANNING)COLL
17978,SGR(O/o DISTRICT URBAN DEVELOPMENT AGENCY)COLL
13640,SGR(O/o FISHRIES)COLL
13194,SGR(O/o FOOD)COLL
17957,SGR(O/o GOVT INDUSTRIAL TRAINING INSTITUTE SAGAR)COLL
17061,SGR(O/o GOVT POLYTECHNIC COLLEGE KHURAI)COLL
13639,SGR(O/o HORTICULTURE)COLL
13198,SGR(O/o LABOUR)COLL
15270,SGR(O/o MICRO SMALL & MEDIUM ENTERPRISES)COLL
13635,SGR(O/o MINERAL RESOURCES DEPARTMENT)COLL
12652,SGR(O/o OFFICE SUPRITENDENT)COLL
13200,SGR(O/o PLANNING ECONOMICS AND STATISTICS)COLL
13643,SGR(O/o PRD)COLL
13633,SGR(O/o PUBLIC HEALTH ENGINEERING)COLL
13204,SGR(O/o PUBLIC RELATION OFFICE)COLL
13195,SGR(O/o PUBLIC SERVICE MANAGEMENT)COLL
14817,SGR(O/o PUBLIC WORK DEPARTMEN-PIU)COLL
14819,SGR(O/o PUBLIC WORK DEPARTMENT-BRIDGE)COLL
13203,SGR(O/o PUBLIC WORK DEPARTMENT)COLL
14534,SGR(O/o REGISTRAR COOPERATIVE SOCIETIES)COLL
13333,SGR(O/o REGISTRATION AND STAMPS)COLL
17434,SGR(O/o RURAL ENGINEERING SERVICES)COLL
15963,SGR(O/o SAHODRA RAI GOVT POLYTECHNIC COLLEGE)COLL
13336,SGR(O/o SCHOOL EDUCATION OFFICE)COLL
15093,SGR(O/o SMART CITY DEVELOPMENT CORPORATION LIMITED)COLL
13637,SGR(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
13632,SGR(O/o TRANSPORT)COLL
13199,SGR(O/o TRIBAL)COLL
13337,SGR(O/o URBAN ADMINISTRATION DEVELOPMENT)COLL
13634,SGR(O/o WATER RESOURCES DEPARTMENT)COLL
13636,SGR(O/o WOMAN CHILD DEVELOPMENT)COLL
13644,SGR(O/o ZILA PANCHAYAT)COLL
13202,SGR(O/o ZILA SIKSHA KENDRA)COLL
12655,SGR(REVENUE SECTION)COLL
6489,SLR (Aawak-Jawak)
6487,SLR (Establishment)
6490,SLR (Section-1)
6491,SLR (Section-2)
16862,TEHSIL(O/oTEHSILDAR)BANDA-SAGAR
8517,SAGAR(AYUSH)DIV
9913,SAGAR(O/o COMMISSIONER)DIV
13213,SGR(ACCOUNT SECTION)DIV
13224,SGR(CENTRAL REGISTRATION UNIT)DIV
13212,SGR(ESTABLISHMENT SECTION)DIV
13208,SGR(O/o DEPUTY COMMISSIONER)DIV
13210,SGR(O/oDIRECTORATE OF SKILL DEVELOPMENT REGIONAL OFFICE)DIV
14716,SGR(O/o EDUCATION OFFICE)DIV
17969,SGR(O/o EXCISE OFFICE)DIV
18168,SGR(O/o HORTICULTURE)DIV
18777,SGR(O/oJD INDUSTRIES ZONAL OFFICE)SGR-DIV
13211,SGR(O/o OFFICE SUPRITENDENT)DIV
14986,SGR(O/o PUBLIC RELATION OFFICE)DIV
14711,SGR(O/o TREASURIES AND ACCOUNTS)DIV
14717,SGR(O/o TRIBAL)DIV
14713,SGR(O/o WOMAN CHILD DEVELOPMENT)DIV
13215,SGR(REVENUE SECTION)DIV
13222,SGR(RTI SECTION)DIV
11919,MPSRHEHVNL(Administration)
11918,MPSRHEHVNL(Coordination)
11916,MPSRHEHVNL(Establishement)
11920,MPSRHEHVNL(Finance)
11917,MPSRHEHVNL(General)
11923,MPSRHEHVNL(Handicraf)
11921,MPSRHEHVNL(Handloom)
11924,MPSRHEHVNL(Market)
11914,MPSRHEHVNL(O/oManaging Director)
10114,SSRGSP(Administration)
10130,SSRGSP(Admission and Councelling)
10132,SSRGSP(Air Conditioning and Refrigeration)
10126,SSRGSP(Assessment & Certification)
10136,SSRGSP(Automotive Technology)
11449,SSRGSP(COSA-1)
10131,SSRGSP(Electrical Technology - Power and Control)
12318,SSRGSP(Electronics-Mobile Devices and IoT integration)
11448,SSRGSP(External Relation)
10124,SSRGSP(Facility)
10115,SSRGSP(Finance)
10118,SSRGSP(Hostel & Student Facilities)
10117,SSRGSP(House Keeping)
10116,SSRGSP(Human Resource)
10128,SSRGSP(Industry Engagement & Placements)
10119,SSRGSP(IT Services & Security)
10120,SSRGSP(Maintenance & Engineering)
10127,SSRGSP(Marketing Communication & PR)
10133,SSRGSP(Mechanical and Electrical Services)
10135,SSRGSP(Mechanical Technology)
10134,SSRGSP(Mechatronics)
12323,SSRGSP(Network and System Administration)
10108,SSRGSP(O/o CEO)
10109,SSRGSP(O/o Director-Admin)
10112,SSRGSP(O/o Director-External Relation)
10110,SSRGSP(O/o Director-Facility)
10113,SSRGSP(O/o Director-Professional Development)
10111,SSRGSP(O/o Senior Director)
10121,SSRGSP(Procurement)
10123,SSRGSP(Professional Development)
10122,SSRGSP(Store)
10129,SSRGSP(Student Outreach & Mobilization)
10125,SSRGSP(TEST)
8505,SATNA(O/o AYUSH)COLL
8824,SATNA(O/o TREASURIES AND ACCOUNTS)COLL
10901,STN(ACCOUNT SECTION)COLL
10912,STN(ARMS SECTION)COLL
10907,STN(COURT SECTION)COLL
10900,STN(ESTABLISHMENT SECTION)COLL
17627,STN(INDUSTRIAL TRAINING INSTITUTE RAMPUR BAGHELAN)COLL
15692,STN(LOCAL ELECTION SECTION)COLL
10926,STN(O/o AGRICULTURE)COLL
17459,STN(O/o AGRICULTURE ENGINEERING OFFICE)COLL
10934,STN(O/o ANIMAL HUSBANDRY)COLL
10933,STN(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
10922,STN(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
10923,STN(O/o DISTRICT EDUCATION OFFICE)COLL
10951,STN(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
15823,STN(O/o DISTRICT PUBLIC PROSECUTION)COLL
16063,STN(O/o DISTRICT SAINIK WELFARE)COLL
10930,STN(O/o DIVISIONAL FOREST OFFICE)COLL
10938,STN(O/o EXCISE)COLL
10932,STN(O/o HORTICULTURE)COLL
16995,STN(O/o INDUSTRIAL HEALTH AND SAFETY)COLL
16796,STN(O/o INDUSTRIAL TRAINING INSTITUTE)COLL
10943,STN(O/o INSPECTOR GENERAL REGISTRATION)COLL
10931,STN(O/o LABOUR)COLL
10946,STN(O/o MINERAL RESOURCES DEPARTMENT)COLL
10952,STN(O/o NIC OFFICE)COLL
10921,STN(O/o PLANNING ECONOMICS AND STATISTICS)COLL
10947,STN(O/o PUBLIC HEALTH ENGINEERING)COLL
17317,STN(O/o PUBLIC HEALTH ENGINEERING-MECHANICAL)COLL
10939,STN(O/o PUBLIC SERVICE MANAGEMENT)COLL
14766,STN(O/o PWD-B&R)COLL
18386,STN(O/o RURAL ENGINEERING SERVICE)COLL
10935,STN(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
15485,STN(O/o SUPERINTENDENT LAND RECORDS)COLL
15321,STN(O/o SW SECTION)COLL
10945,STN(O/o TOWN AND COUNTRY PLANNING)COLL
10920,STN(O/o TRIBAL)COLL
10950,STN(O/o URBAN ADMINISTRATION DEVELOPMENT)COLL
10942,STN(O/o WOMAN CHILD DEVELOPMENT)COLL
10919,STN(O/o ZILA PANCHAYAT)COLL
10924,STN(O/o ZILA SIKSHA KENDRA)COLL
13235,STN(RELIEF SECTION)COLL
17394,STN(RELIGIOUS TRUSTS AND ENDOWMENTS SECTION)COLL
10902,STN(REVENUE SECTION)COLL
10915,STN(SENIOR CLERK SECTION)COLL
1121,SCDC(ACCOUNT)
1118,SCDC(ADHOSANRACHANA VIKAS)
1187,SCDC(ANUDAN - SHIKSHA-4)
1132,SCDC(ANUSANDHAN)
1131,SCDC(ARTHIK VIKAS)
1133,SCDC(BADGET)
1120,SCDC(BROUSE AND VIBHAGIYA PURASKAR)
1350,SCDC(CM HELPLINE)
1116,SCDC(ESTABLISHMENT)
10343,SCDC(ESTABLISHMENT-2)
1130,SCDC(INFORMATION TECHNOLOGY)
1119,SCDC(NIRMAN)
10350,SCDC(O/o ADDITIONAL COMMISSIONER)
1113,SCDC(O/o ADDITIONAL DIRECTOR)
15586,SCDC(O/o ASSISTANT PLANNING OFFICER)
1112,SCDC(O/o COMMISSIONER)
1114,SCDC(O/o JOINT DIRECTOR)
1188,SCDC(PCR)
1349,SCDC(PRADHAN MANTRI ADARSH GRAM YOJANA)
1115,SCDC(RIGHT TO INFORMATION)
1117,SCDC(SAMANVYA)
1126,SCDC(SHIKSHA-1)
1127,SCDC(SHIKSHA-2)
1128,SCDC(SHIKSHA-3)
1123,SCDC(STORE)
1122,SCDC(VEHICAL)
1125,SCDC(YOJANA)
286,SCW(O/o Deputy Secretary)
285,SCW(O/o Principle Secretary)
287,SCW(O/o Under Secretary)
214,SCW(Section-4)
215,SCW(Section-5)
110,SE(Legal Cell)
307,SE(O/o Deputy Secretary)
1419,SE(O/oFinancial Advisor)
16786,SE(O/o Officer On Special Duty)
308,SE(O/o Principal Secretary)
518,SE(O/o Secretary)
106,SE(Section-1)
107,SE(Section-2)
108,SE(Section-3)
109,SE(Section-4)
296,SE(Vidhan Sabha Cell)
8,(O/o Deputy Secretary)SNT
61,(Section-1)SNT
11,(Section-2)SNT
10775,SEH(ACCOUNT SECTION)COLL
10786,SEH(ARMS SECTION)COLL
15008,SEH(ASSISTANT OFFICE SUPERINTENDENT SECTION)COLL
14958,SEH(CM ANNOUNCEMENT SECTION)COLL
10782,SEH(COMPLAINT SECTION)COLL
10791,SEH(DHARMASV SECTION)COLL
10774,SEH(ESTABLISHMENT SECTION)COLL
10785,SEH(GENERAL ELECTION SECTION)COLL
15006,SEH(JANGANA SECTION)COLL
14961,SEH(JUDICIAL SECTION)COLL
10801,SEH(LAND ACQUISITION SECTION)COLL
10779,SEH(NAZUL SECTION)COLL
10773,SEH(O/o ADDITIONAL COLLECTOR)COLL
10961,SEH(O/o AGRICULTURE)COLL
10968,SEH(O/o ANIMAL HUSBANDRY)COLL
15585,SEH(O/oASSISTANT DIRECTORE OF SERICULTURE)COLL
8412,SEH(O/o AYUSH)COLL
10967,SEH(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
10957,SEH(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
15284,SEH(O/o CIVIL SURGEON CUM SUPERINTENDENT DISTRICT HOSPITAL)COLL
9057,SEH(O/o DEPUTY COLLECTOR)COLL
17607,SEH(O/o DISTRICT COOPERATIVE CENTRAL BANK)COLL
10958,SEH(O/o DISTRICT EDUCATION OFFICE)COLL
9055,SEH(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
11780,SEH(O/o DISTRICT EMPLOYMENT EXCHANGE)COLL
10960,SEH(O/o DISTRICT INSTITUTE EDUCATION AND TRAINING)COLL
10771,SEH(O/o DISTRICT MAGISTRATE)COLL
10988,SEH(O/o DISTRICT PENSION)COLL
15885,SEH(O/oDISTRICT PUBLIC PROSEUCTION OFFICE)COLL
10978,SEH(O/o DISTRICT REGISTRAR)COLL
10973,SEH(O/o EXCISE)COLL
10964,SEH(O/o FISHERIES)COLL
9053,SEH(O/o FOOD)COLL
17939,SEH(O/o GOVT POLYTECHNIC COLLEGE BHAIRUNDA)COLL
10970,SEH(O/o GOVT WOMENS POLYTECHNIC COLLEGE SEHORE)COLL
13851,SEH(O/o HANDLOOM)COLL
10971,SEH(O/o HORTICULTURE)COLL
10963,SEH(O/o INDUSTRIES)COLL
16581,SEH(O/o JANPAD PANCHAYAT BHAIRUNDA)COLL
16582,SEH(O/o JANPAD PANCHAYAT BHUDNI)COLL
13850,SEH(O/o KHADI GRAMODHYOG  DEPARTMENT)COLL
10966,SEH(O/o LABOUR)COLL
16185,SEH(O/o MADHYA PRADESH RURAL ROAD DEVELOPMENT AUTHORITY)COLL
10982,SEH(O/o MINERAL RESOURCES DEPARTMENT)COLL
15458,SEH(O/o MP STATE COOPERATIVE MARKETING FEDERATION LIMITED)COLL
9056,SEH(O/o NIC)COLL
9054,SEH(O/o OFFICE SUPERINTENDENT)COLL
10956,SEH(O/o PLANNING ECONOMICS AND STATISTICS)COLL
10987,SEH(O/o PRADHAN MANTRI COLLEGES OF EXCELLENCE)COLL
10983,SEH(O/o PUBLIC HEALTH ENGINEERING)COLL
13852,SEH(O/o PUBLIC RELATION OFFICE)COLL
10974,SEH(O/o PUBLIC SERVICE MANAGEMENT)COLL
14799,SEH(O/oPWD BHAWAN)COLL
10962,SEH(O/o PWD)COLL
14341,"SEH(O/oPWD, DIVISION BUDHNI)COLL"
10976,SEH(O/o REGISTRAR COOPERATIVE SOCIETIES)COLL
15310,SEH(O/oRURAL ENGINEERING SERVICES)COLL
16573,SEH(O/o SDO-CUM-SDM ASHTA)COLL
16575,SEH(O/o SDO-CUM-SDM BHAIRUNDA)COLL
16576,SEH(O/o SDO-CUM-SDM BHUDNI)COLL
16574,SEH(O/o SDO-CUM-SDM ICHHAWAR)COLL
1680,SEH(O/o SDO-CUM-SDM SEHORE)COLL
10972,SEH(O/o SKILL DEVELOPMENT)COLL
10953,SEH(O/o SLR)COLL
10969,SEH(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
15098,SEH(O/o SPORTS AND YOUTH WELFARE)COLL
16583,SEH(O/o TEHSIL ASHTA)COLL
16585,SEH(O/o TEHSIL BHAIRUNDA)COLL
16586,SEH(O/o TEHSIL BHUDNI)COLL
16592,SEH(O/o TEHSIL DORAHA)COLL
16588,SEH(O/o TEHSIL ICHHAWAR)COLL
16584,SEH(O/o TEHSIL JAWAR)COLL
16587,SEH(O/o TEHSIL REHTI)COLL
16590,SEH(O/o TEHSIL SEHORE RURAL)COLL
16589,SEH(O/o TEHSIL SEHORE URBAN)COLL
16591,SEH(O/o TEHSIL SHYAMPUR)COLL
10980,SEH(O/o TOWN AND COUNTRY PLANNING)COLL
10984,SEH(O/o TRANSPORT)COLL
8825,SEH(O/o TREASURIES AND ACCOUNTS)COLL
10955,SEH(O/o TRIBAL)COLL
